age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
85,Private,450331,Doctorate,16,Never-married,Transport-moving,Unmarried,White,Male,0,0,49,United-States,<=50K
64,Private,228898,Some-college,10,Married-civ-spouse,Protective-serv,Unmarried,White,Female,0,0,37,United-States,>50K
73,Private,185191,9th,5,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,49,United-States,<=50K
37,Private,366900,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,53,Other,>50K
36,Private,1267624,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
31,State-gov,1297409,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,31,United-States,<=50K
85,Private,576092,Assoc-voc,11,Separated,Farming-fishing,Unmarried,White,Male,0,0,44,United-States,>50K
67,Private,984432,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,United-States,>50K
78,Private,763925,Bachelors,13,Divorced,Tech-support,Husband,White,Female,91696,0,52,United-States,>50K
53,Private,973075,9th,5,Never-married,Farming-fishing,Husband,White,Male,0,0,29,United-States,<=50K
22,Local-gov,101643,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,31,United-States,<=50K
87,Private,300376,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,55272,0,52,United-States,>50K
42,Private,1016908,Masters,14,Divorced,Transport-moving,Other-relative,White,Male,0,0,40,United-States,<=50K
24,Self-emp-not-inc,1362804,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,United-States,<=50K
89,Private,620962,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,48,United-States,>50K
20,Private,50892,11th,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,31,United-States,<=50K
37,State-gov,89312,Doctorate,16,Widowed,Protective-serv,Not-in-family,White,Female,0,0,34,United-States,>50K
47,Self-emp-inc,65173,HS-grad,9,Never-married,Tech-support,Unmarried,White,Female,0,0,57,United-States,<=50K
37,State-gov,1493614,5th-6th,3,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,47,United-States,>50K
41,Private,495060,Prof-school,14,Never-married,Protective-serv,Other-relative,Black,Male,0,0,35,United-States,>50K
31,Private,921133,10th,6,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,0,0,43,United-States,<=50K
51,Private,102064,Masters,14,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,37,United-States,>50K
65,Self-emp-not-inc,1202689,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,United-States,<=50K
59,Private,155648,5th-6th,3,Never-married,Sales,Wife,White,Male,0,0,42,United-States,<=50K
57,Private,346373,Prof-school,14,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,38,United-States,<=50K
53,Private,684136,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2486,0,26,United-States,>50K
73,Private,344745,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,47,United-States,>50K
58,Self-emp-not-inc,483866,10th,6,Divorced,Craft-repair,Unmarried,White,Female,0,0,35,United-States,<=50K
63,Private,327571,12th,8,Never-married,Tech-support,Wife,White,Male,0,0,51,United-States,<=50K
77,Private,659679,Prof-school,14,Separated,Protective-serv,Unmarried,White,Female,0,0,18,United-States,>50K
30,Private,483157,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,33,United-States,<=50K
84,Federal-gov,1315929,Masters,14,Never-married,Transport-moving,Other-relative,White,Male,0,0,47,United-States,<=50K
69,Private,970679,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,39,United-States,<=50K
50,Private,494935,5th-6th,3,Never-married,Exec-managerial,Other-relative,White,Female,0,0,32,United-States,<=50K
40,Private,232637,12th,8,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,53,United-States,<=50K
36,Private,242859,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,51,United-States,<=50K
85,Private,882618,Prof-school,14,Never-married,Transport-moving,Other-relative,Black,Female,0,0,30,United-States,<=50K
46,Private,302781,12th,8,Widowed,Tech-support,Unmarried,White,Female,0,0,38,United-States,<=50K
23,Federal-gov,420469,10th,6,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,28,United-States,<=50K
52,Private,382872,12th,8,Never-married,Craft-repair,Wife,White,Male,0,0,37,United-States,<=50K
54,Local-gov,232569,Bachelors,13,Never-married,Prof-specialty,Husband,White,Female,0,0,37,United-States,<=50K
68,Private,576114,Doctorate,16,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,34,United-States,<=50K
31,Private,1199957,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K
62,Private,723980,10th,6,Divorced,Sales,Own-child,White,Male,0,0,48,United-States,<=50K
39,Private,606508,Prof-school,14,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,53,United-States,>50K
28,Private,338586,Assoc-acdm,12,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,44,United-States,>50K
60,Local-gov,794901,Masters,14,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,20,United-States,>50K
31,Private,179396,11th,7,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,40,United-States,>50K
65,Private,230058,11th,7,Never-married,Prof-specialty,Wife,Black,Male,0,0,49,United-States,<=50K
37,Private,1386455,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,41,United-States,>50K
31,Private,279679,Prof-school,14,Widowed,Transport-moving,Other-relative,White,Male,0,0,50,United-States,>50K
30,Private,959501,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,White,Male,0,0,53,United-States,>50K
58,Private,853786,HS-grad,9,Never-married,Tech-support,Unmarried,Black,Female,0,0,22,United-States,<=50K
31,Self-emp-inc,785447,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Male,0,0,48,United-States,<=50K
79,Local-gov,199176,Prof-school,14,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,0,44,United-States,>50K
84,Private,283085,Some-college,10,Never-married,Craft-repair,Husband,White,Male,8678,0,59,United-States,>50K
43,Private,862043,5th-6th,3,Never-married,Protective-serv,Husband,White,Male,0,0,32,United-States,<=50K
69,Private,592986,10th,6,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,54,United-States,>50K
68,Local-gov,401828,Doctorate,16,Widowed,Exec-managerial,Husband,White,Female,0,0,38,United-States,>50K
79,Private,1308905,Bachelors,13,Never-married,Farming-fishing,Wife,White,Female,33280,0,42,United-States,>50K
89,Private,491498,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,>50K
69,Private,509648,Prof-school,14,Married-civ-spouse,Sales,Own-child,White,Female,0,0,60,Other,>50K
73,Private,111811,12th,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,29,United-States,>50K
68,Private,1430770,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,43,United-States,>50K
59,Local-gov,1246546,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,53,United-States,<=50K
23,Private,1049016,Bachelors,13,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,64,United-States,>50K
58,Private,1238202,5th-6th,3,Widowed,Adm-clerical,Own-child,Other,Male,0,0,28,United-States,<=50K
20,Private,205403,Masters,14,Separated,Craft-repair,Not-in-family,White,Female,0,0,52,United-States,>50K
85,Private,165297,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,36,United-States,>50K
21,Private,1404967,10th,6,Widowed,Craft-repair,Own-child,White,Male,48587,0,51,United-States,<=50K
57,Self-emp-not-inc,1165590,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,32,United-States,<=50K
20,Private,951058,11th,7,Divorced,Craft-repair,Husband,White,Male,0,0,55,Other,>50K
18,Self-emp-not-inc,724026,12th,8,Divorced,Tech-support,Husband,White,Male,0,0,35,United-States,<=50K
83,Private,430042,10th,6,Never-married,Sales,Husband,White,Female,0,0,51,Other,<=50K
37,Private,1250394,10th,6,Widowed,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
86,Local-gov,729556,Some-college,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,23,United-States,>50K
59,Private,49044,Bachelors,13,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,0,42,United-States,>50K
85,Private,793312,Masters,14,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,27,United-States,>50K
25,Private,390362,Masters,14,Never-married,Tech-support,Other-relative,White,Male,0,0,36,United-States,<=50K
44,Private,1201185,Doctorate,16,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,72,United-States,<=50K
42,Private,1149331,12th,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States,>50K
19,Private,1052573,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,>50K
89,Private,326872,Masters,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,<=50K
65,Local-gov,129630,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,17,United-States,<=50K
33,Private,454745,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
79,Private,653820,Bachelors,13,Never-married,Sales,Husband,White,Male,49114,0,32,United-States,>50K
71,Private,1398026,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,17217,0,28,United-States,>50K
39,Private,1133931,Masters,14,Widowed,Transport-moving,Other-relative,White,Female,0,0,31,United-States,>50K
50,Private,1043813,5th-6th,3,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,22,Other,>50K
85,Local-gov,364240,11th,7,Never-married,Transport-moving,Unmarried,White,Male,41323,0,35,United-States,<=50K
31,Private,650429,10th,6,Married-civ-spouse,Sales,Other-relative,White,Female,36663,0,17,United-States,<=50K
63,Private,91142,Assoc-voc,11,Never-married,Adm-clerical,Husband,White,Male,0,0,41,United-States,<=50K
19,Self-emp-not-inc,1197621,Prof-school,14,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,27,United-States,<=50K
44,Private,1038788,12th,8,Never-married,Tech-support,Other-relative,White,Male,0,0,37,United-States,>50K
19,Private,964177,10th,6,Never-married,Tech-support,Not-in-family,White,Male,0,0,44,United-States,<=50K
20,Federal-gov,484599,11th,7,Separated,Transport-moving,Wife,White,Male,0,0,26,United-States,>50K
47,Private,597691,10th,6,Married-civ-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Female,0,0,25,United-States,<=50K
61,Self-emp-not-inc,725937,Assoc-acdm,12,Divorced,Farming-fishing,Husband,White,Male,0,0,42,United-States,>50K
75,Local-gov,1464641,Masters,14,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,28,United-States,>50K
61,Local-gov,904033,Some-college,10,Married-civ-spouse,Tech-support,Own-child,Black,Female,0,0,31,United-States,>50K
53,Private,419678,11th,7,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,33,United-States,>50K
81,Private,337356,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,54,United-States,>50K
25,Private,1306295,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,United-States,>50K
33,Private,535405,10th,6,Separated,Tech-support,Husband,White,Male,0,0,28,United-States,<=50K
81,Private,1076892,Bachelors,13,Never-married,Tech-support,Wife,White,Male,87169,0,27,United-States,>50K
19,Private,788899,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,21,United-States,<=50K
42,Private,537535,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,47,United-States,>50K
69,Private,20094,9th,5,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,47,United-States,>50K
47,Private,784046,12th,8,Divorced,Machine-op-inspct,Own-child,White,Female,62343,0,54,United-States,<=50K
42,Private,840390,9th,5,Never-married,Tech-support,Not-in-family,White,Female,0,0,64,United-States,<=50K
39,Private,59807,9th,5,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,38,United-States,>50K
46,Private,642230,5th-6th,3,Never-married,Craft-repair,Unmarried,White,Female,0,0,24,United-States,>50K
26,Private,396390,5th-6th,3,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,51,United-States,>50K
88,Local-gov,783364,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,28,United-States,<=50K
80,Private,52426,Masters,14,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,23,United-States,>50K
38,Local-gov,32366,Some-college,10,Never-married,Protective-serv,Other-relative,White,Male,0,0,57,United-States,<=50K
31,Federal-gov,186782,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,10,United-States,<=50K
72,State-gov,903765,Prof-school,14,Never-married,Farming-fishing,Husband,Black,Male,0,0,52,United-States,<=50K
90,Self-emp-not-inc,1428544,Assoc-acdm,12,Never-married,Exec-managerial,Husband,White,Female,0,0,44,United-States,>50K
36,Local-gov,72846,12th,8,Never-married,Adm-clerical,Unmarried,White,Male,0,0,33,United-States,>50K
63,Private,475563,Doctorate,16,Divorced,Protective-serv,Other-relative,White,Female,0,0,46,United-States,<=50K
69,State-gov,54881,Masters,14,Never-married,Tech-support,Not-in-family,Black,Male,0,149,46,United-States,>50K
69,Private,1157846,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
17,Private,164922,Prof-school,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,34,United-States,>50K
18,Federal-gov,300540,Masters,14,Never-married,Prof-specialty,Wife,White,Male,0,0,71,United-States,>50K
74,Private,31376,Assoc-voc,11,Widowed,Sales,Not-in-family,White,Male,0,0,49,United-States,>50K
35,Private,919375,9th,5,Widowed,Transport-moving,Own-child,White,Male,0,0,65,United-States,<=50K
78,Private,1282549,10th,6,Divorced,Craft-repair,Other-relative,White,Male,0,0,37,United-States,>50K
88,Private,1318879,Doctorate,16,Widowed,Adm-clerical,Husband,White,Female,0,0,31,United-States,>50K
28,Private,94419,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,93243,0,45,United-States,>50K
42,Private,646399,Masters,14,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,33,United-States,>50K
43,Private,1027543,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,<=50K
45,Private,833465,10th,6,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,28,United-States,<=50K
31,State-gov,1065262,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Male,0,0,38,United-States,>50K
62,Self-emp-not-inc,318544,HS-grad,9,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0,0,24,United-States,>50K
17,Local-gov,1095255,Prof-school,14,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,37,United-States,>50K
76,Self-emp-not-inc,1199874,5th-6th,3,Divorced,Transport-moving,Husband,Black,Female,0,0,45,United-States,>50K
73,Self-emp-not-inc,1283176,Some-college,10,Never-married,Sales,Unmarried,Black,Male,11919,0,43,United-States,>50K
19,Private,24297,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,46,United-States,<=50K
34,Private,924918,Prof-school,14,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,31,United-States,>50K
68,Private,1258446,12th,8,Never-married,Transport-moving,Unmarried,White,Male,77997,0,37,United-States,>50K
76,Private,1107954,Bachelors,13,Never-married,Sales,Own-child,White,Male,45819,0,26,United-States,>50K
50,Private,964420,11th,7,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,47,United-States,<=50K
76,Private,962623,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,66,United-States,<=50K
42,Private,1243968,12th,8,Never-married,Transport-moving,Wife,White,Female,14223,0,38,United-States,>50K
88,Private,1016730,Some-college,10,Married-civ-spouse,Craft-repair,Unmarried,Other,Male,0,0,33,Other,>50K
35,Self-emp-inc,267244,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,11,Other,>50K
38,Federal-gov,680105,12th,8,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,32,United-States,>50K
49,Private,1258770,Doctorate,16,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,49,United-States,>50K
54,Private,131123,Masters,14,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,43,United-States,>50K
51,Private,1386628,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,51,United-States,>50K
83,Self-emp-inc,803839,Prof-school,14,Never-married,Tech-support,Unmarried,White,Male,0,0,60,United-States,>50K
26,Private,918949,Doctorate,16,Never-married,Tech-support,Husband,White,Female,0,0,35,United-States,>50K
31,Private,869539,Doctorate,16,Divorced,Tech-support,Unmarried,White,Female,0,3290,28,United-States,>50K
27,Private,1349581,Doctorate,16,Divorced,Protective-serv,Wife,White,Male,0,0,48,United-States,>50K
40,Self-emp-not-inc,404241,Masters,14,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
20,Private,1472231,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,27,United-States,<=50K
29,Federal-gov,1193411,Doctorate,16,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,24,United-States,>50K
89,Self-emp-not-inc,663152,Assoc-voc,11,Widowed,Farming-fishing,Other-relative,White,Female,0,0,50,United-States,>50K
73,Self-emp-not-inc,1191266,9th,5,Married-civ-spouse,Adm-clerical,Wife,White,Male,32719,0,42,United-States,>50K
53,Self-emp-not-inc,1292971,9th,5,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,24,United-States,>50K
64,Private,1481279,11th,7,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,42,United-States,>50K
87,Private,1240700,Some-college,10,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,0,26,United-States,<=50K
17,Private,1052918,Assoc-acdm,12,Never-married,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
76,Private,18515,Doctorate,16,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,51,United-States,>50K
28,Local-gov,1208304,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,51,United-States,>50K
37,Self-emp-not-inc,1166812,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,44,United-States,>50K
27,Self-emp-inc,811627,12th,8,Married-civ-spouse,Protective-serv,Unmarried,White,Male,0,0,42,Other,<=50K
60,Private,1286234,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,0,0,38,Other,>50K
74,Local-gov,957282,9th,5,Never-married,Prof-specialty,Husband,White,Male,0,0,29,United-States,<=50K
